Id,Name,Short description,Gender,Country,Occupation,Birth year,Death year,Manner of death,Age of death,IsFemale,Occupation_code_0,Occupation_code_1,Occupation_code_2,Occupation_code_3,Occupation_code_4,Occupation_code_5,Occupation_code_6,Occupation_code_7,Occupation_code_8,Occupation_code_9,Occupation_code_10,Occupation_death_mean_age,Age Group,job_safety_level
Q312084,Melvyn Douglas,American actor,Male,United States Of America,Artist,1901,1981.0,natural causes,80.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q312093,Camarón de la Isla,Spanish flamenco singer,Male,Spain,Artist,1950,1992.0,natural causes,42.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q312098,José Ferrer,Puerto Rican actor and theatre and film director (1912-1992),Male,Puerto Rico,Artist,1912,1992.0,natural causes,80.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q312107,Martin Balsam,actor from the United States,Male,United States Of America,Artist,1919,1996.0,natural causes,77.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q312167,Meyer Lansky,American Gangster,Male,United States Of America; Poland,Criminal,1902,1983.0,natural causes,81.0,0,0,0,0,0,1,1,1,0,1,0,0,53.9,2,1
Q312252,Andy Griffith,"American actor, television producer, Southern gospel singer, and writer (1926-2012)",Male,United States Of America,Artist,1926,2012.0,natural causes,86.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q312258,Jacques Demy,film director (1931-1990),Male,France,Artist,1931,1990.0,natural causes,59.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q312262,Jean-Claude Pascal,French comedian and singer,Male,France,Artist,1927,1992.0,natural causes,65.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q312270,Wilson Pickett,American singer and songwriter,Male,United States Of America,Artist,1941,2006.0,natural causes,65.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q312276,Randy Rhoads,American guitarist,Male,United States Of America,Artist,1956,1982.0,accident,26.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,0,1
Q312279,Tony Judt,English-American historian,Male,United Kingdom,Researcher,1948,2010.0,natural causes,62.0,0,0,0,0,0,0,0,0,0,1,0,0,68.7,1,2
Q312280,Alain Corneau,French film director (1943-2010),Male,France,Artist,1943,2010.0,natural causes,67.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q312302,Paolo Borsellino,Italian magistrate killed by the Mafia,Male,Italy; Kingdom Of Italy,Judge,1940,1992.0,homicide,52.0,0,0,0,0,0,0,0,1,1,1,0,1,66.2,1,2
Q312308,Salvatore Riina,Sicilian mafia boss,Male,Italy; Kingdom Of Italy,Serial killer; criminal,1930,2017.0,natural causes,87.0,0,0,0,0,0,1,0,0,0,1,0,1,58.5,2,1
Q312324,Giuseppe Di Stefano,Italian opera singer,Male,Italy; Kingdom Of Italy,Artist,1921,2008.0,natural causes,87.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q312348,Thurgood Marshall,Associate Justice of the United States Supreme Court (1908-1993),Male,United States Of America,Politician,1908,1993.0,natural causes,85.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q312387,Joey Ramone,American musician and singer-songwriter,Male,United States Of America,Artist,1951,2001.0,natural causes,50.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q312391,Philippe Leclerc de Hauteclocque,"french general, posthume Marshal of France",Male,France,Military personnel,1902,1947.0,accident,45.0,0,0,0,0,0,0,0,0,1,1,1,0,51.9,1,1
Q312401,Jerzy Kukuczka,Polish alpine and high-altitude climber (1948–1989),Male,Poland,Mountaineer,1948,1989.0,accident,41.0,0,0,0,0,1,0,0,1,0,0,1,0,53.5,1,1
Q312408,Telmo Zarra,Futbolista basco (1921-2006),Male,Spain,Athlete,1921,2006.0,natural causes,85.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,2,1
Q312417,Emilio Aragón Bermúdez,Spanish clown and musician,Male,Spain,Artist,1929,2012.0,bacterial pneumonia,83.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q312469,Alexander Nikolaevich Yakovlev,Soviet diplomat (1923-2005),Male,Russia; Soviet Union,Researcher,1923,2005.0,natural causes,82.0,0,0,0,0,0,0,0,0,0,1,0,0,68.7,2,2
Q312474,Andriyan Nikolayev,Soviet cosmonaut,Male,Russia; Soviet Union,Artist,1929,2004.0,natural causes,75.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q312493,Zurab Zhvania,Prime Minister of Georgia (1963-2005),Male,Georgia; Soviet Union,Politician,1963,2005.0,accident,42.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,1,1
Q312539,Diosdado Macapagal,the 9th President of the Philippines (1910-1997),Male,Philippines,Politician,1910,1997.0,natural causes,87.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q312547,Frank Whittle,British Royal Air Force engineer air officer,Male,United Kingdom,Military personnel,1907,1996.0,natural causes,89.0,0,0,0,0,0,0,0,0,1,1,1,0,51.9,2,1
Q312553,Nathuram Godse,assassin of Mahatma Gandhi (1910-1949),Male,India; British Raj,Politician,1910,1949.0,capital punishment,39.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,0,1
Q312579,Iain Banks,Scottish writer,Male,United Kingdom,Artist,1954,2013.0,natural causes,59.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q312582,Bernd Alois Zimmermann,German composer,Male,Germany,Artist,1918,1970.0,suicide,52.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q312611,Youssef Chahine,Egyptian film director,Male,Egypt,Artist,1926,2008.0,natural causes,82.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q312640,H. R. Giger,"Swiss surrealist painter, sculptor, set designer (1940-2014)",Male,Switzerland,Artist,1940,2014.0,accident,74.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q312657,Chuck Jones,American animated filmmaker and cartoonist (1912–2002),Male,United States Of America,Artist,1912,2002.0,natural causes,90.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q312667,Sylvanus Epiphanio Olympio,President of Togo (1902-1963),Male,Togo,Politician,1902,1963.0,magnicide,61.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,1,1
Q312688,John Holmes,American pornographic actor,Male,United States Of America,Artist,1944,1988.0,natural causes,44.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q312692,Bud Powell,American pianist and composer,Male,United States Of America,Artist,1924,1966.0,natural causes,42.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q312720,Robert Penn Warren,"American poet, novelist, and literary critic",Male,United States Of America,Artist,1905,1989.0,natural causes,84.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q312786,Robert Mapplethorpe,American photographer,Male,United States Of America,Artist,1946,1989.0,natural causes,43.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q312803,Davy Jones,English singer-songwriter and actor (1945-2012),Male,United Kingdom,Artist,1945,2012.0,natural causes,67.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q312833,Gordon Cooper,American astronaut,Male,United States Of America,Military personnel,1927,2004.0,natural causes,77.0,0,0,0,0,0,0,0,0,1,1,1,0,51.9,2,1
Q312835,Morris,Belgian comics artist,Male,Belgium,Artist,1923,2001.0,accident,78.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q312837,C. Wright Mills,American sociologist,Male,United States Of America,Teacher,1916,1962.0,natural causes,46.0,0,0,0,0,0,0,0,0,0,1,1,1,68.8,1,2
Q312845,Daniel Inouye,"American politician from Hawaii, Medal of Honor recipient and World War II veteran (1924-2012)",Male,United States Of America,Politician,1924,2012.0,natural causes,88.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q312865,Matthias Sindelar,Austrian association football player (1903-1939),Male,Austria,Athlete,1903,1939.0,accident,36.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,0,1
Q312870,Jerry Garcia,American musician and member of the Grateful Dead,Male,United States Of America,Artist,1942,1995.0,natural causes,53.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q312878,John Carradine,American actor (1906-1988),Male,United States Of America,Artist,1906,1988.0,natural causes,82.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q312925,Georgi Markov,Bulgarian dissident writer,Male,Bulgaria,Artist,1929,1978.0,homicide,49.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q312984,Mario Del Monaco,Italian opera singer,Male,Italy; Kingdom Of Italy,Artist,1915,1982.0,natural causes,67.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q313040,James Whitmore,actor (1921-2009),Male,United States Of America,Artist,1921,2009.0,natural causes,88.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q313046,Eddie Albert,American actor (1906-2005),Male,United States Of America,Artist,1906,2005.0,natural causes,99.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q313047,Denholm Elliott,actor (1922-1992),Male,United Kingdom,Artist,1922,1992.0,natural causes,70.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q313063,Brendan Behan,"Irish poet, short story writer, novelist, and playwright",Male,Ireland,Artist,1923,1964.0,natural causes,41.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q313081,Kyū Sakamoto,Japanese singer and actor,Male,Japan,Artist,1941,1985.0,accident,44.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q313110,Mahendra of Nepal,King of Nepal (1920-1972),Male,Nepal,Politician,1920,1972.0,natural causes,52.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,1,1
Q313117,Luis Carrero Blanco,Spanish admiral and politician,Male,Spain,Politician,1904,1973.0,homicide,69.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q313244,Matthew Shepard,American student and murder victim,Male,United States Of America,Student,1976,1998.0,homicide,22.0,0,0,0,0,0,0,0,1,0,1,1,1,21.2,0,0
Q313246,David Foster Wallace,American fiction writer and essayist,Male,United States Of America,Artist,1962,2008.0,suicide,46.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q313256,Bob Fosse,"American actor, dancer, choreographer, director, screenwriter and film director (1927-1987)",Male,United States Of America,Artist,1927,1987.0,natural causes,60.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q313279,Jackie Coogan,American actor (1914-1984),Male,United States Of America,Artist,1914,1984.0,natural causes,70.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q313304,Sōichirō Honda,Japanese businessman,Male,Japan,Businessperson,1906,1991.0,natural causes,85.0,0,0,0,0,0,0,0,0,0,1,0,1,68.5,2,2
Q313309,Valentin Ivanov,Soviet footballer and Russian football coach (1934-2011),Male,Russia; Soviet Union,Athlete,1934,2011.0,natural causes,77.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,2,1
Q313339,Keizō Obuchi,The 84th Prime Minister of Japan (1937-2000),Male,Japan,Politician,1937,2000.0,natural causes,63.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,1,1
Q313350,Choi Kyu-hah,4th President of South Korea (1919-2006),Male,South Korea,Politician,1919,2006.0,natural causes,87.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q313359,Attila József,Hungarian poet,Male,Hungary,Artist,1905,1937.0,suicide,32.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,0,1
Q313367,Gary Coleman,American actor (1968-2010),Male,United States Of America,Artist,1968,2010.0,accident,42.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q313400,Lon Nol,Cambodian Field Marshal (1913-1985),Male,Cambodia,Politician,1913,1985.0,natural causes,72.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q313525,Lionel Hampton,"American jazz vibraphonist, pianist, percussionist, bandleader and actor (1908-2002)",Male,United States Of America,Artist,1908,2002.0,natural causes,94.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q313526,Felice Gimondi,Italian cyclist,Male,Italy,Athlete,1942,2019.0,natural causes,77.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,2,1
Q313529,Tommy Dorsey,American big band leader and musician,Male,United States Of America,Artist,1905,1956.0,natural causes,51.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q313543,Ronald Evans,NASA astronaut,Male,United States Of America,Military personnel,1933,1990.0,natural causes,57.0,0,0,0,0,0,0,0,0,1,1,1,0,51.9,1,1
Q313550,Vidal Sassoon,English hairdresser,Male,United Kingdom,Businessperson,1928,2012.0,natural causes,84.0,0,0,0,0,0,0,0,0,0,1,0,1,68.5,2,2
Q313588,Oliver Reed,English actor,Male,United Kingdom,Artist,1938,1999.0,natural causes,61.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q313591,Don Bradman,Australian cricketer (1908-2001),Male,Australia,Athlete,1908,2001.0,natural causes,93.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,2,1
Q313596,Leslie Cheung,Hong Kong singer-songwriter and actor,Male,People'S Republic Of China,Artist,1956,2003.0,suicide,47.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q313683,Jack Bruce,"Scottish musician, bassist of Cream",Male,United Kingdom,Artist,1943,2014.0,natural causes,71.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q313727,Robert Shaw,English actor and novelist (1927-1978),Male,United Kingdom,Artist,1927,1978.0,natural causes,51.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q313729,Juan Almeida Bosque,Cuban politician and one of the original commanders of the Cuban Revolution (1927-2009),Male,Cuba,Artist,1927,2009.0,natural causes,82.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q313739,John Kennedy Toole,American novelist,Male,United States Of America,Researcher,1937,1969.0,suicide,32.0,0,0,0,0,0,0,0,0,0,1,0,0,68.7,0,2
Q313758,Philip Larkin,"English poet, novelist, jazz critic and librarian",Male,United Kingdom,Artist,1922,1985.0,natural causes,63.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q313767,Vasily Grossman,Russian Soviet writer and journalist (1905-1964),Male,Soviet Union; Russian Empire,Artist,1905,1964.0,natural causes,59.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q313776,George Wallace,45th Governor of Alabama (1919-1998),Male,United States Of America,Athlete,1919,1998.0,natural causes,79.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,2,1
Q313797,Mohamed Abdelaziz,Sahrawi politician (1947-2016),Male,Western Sahara,Politician,1947,2016.0,natural causes,69.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q313809,Wilfried Martens,Belgian politician (1936-2013),Male,Belgium,Politician,1936,2013.0,natural causes,77.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q313814,Don S. Davis,American character actor,Male,United States Of America,Artist,1942,2008.0,natural causes,66.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q313820,Duane Allman,American musician,Male,United States Of America,Artist,1946,1971.0,accident,25.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,0,1
Q313831,Franco Corelli,Italian operatic tenor,Male,Italy; Kingdom Of Italy,Artist,1921,2003.0,natural causes,82.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q313841,John Osborne,English playwright (1929-1994),Male,United Kingdom,Artist,1929,1994.0,natural causes,65.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q313852,Tzvetan Todorov,"Bulgarian historian, philosopher, structuralist literary critic, sociologist and essayist",Male,France; Bulgaria,Researcher,1939,2017.0,natural causes,78.0,0,0,0,0,0,0,0,0,0,1,0,0,68.7,2,2
Q313896,Jerry Falwell,"American evangelical pastor, televangelist, and conservative political commentator",Male,United States Of America,Artist,1933,2007.0,natural causes,74.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q313972,Maxwell Davenport Taylor,United States general,Male,United States Of America,Politician,1901,1987.0,natural causes,86.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q314051,Floyd Patterson,American boxer,Male,United States Of America,Athlete,1935,2006.0,natural causes,71.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,2,1
Q314067,Oleg Yankovsky,Soviet and Russian actor,Male,Russia; Soviet Union,Artist,1944,2009.0,natural causes,65.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q314133,Anton Yelchin,Russian-American film and television actor (1989-2016),Male,United States Of America; Soviet Union,Artist,1989,2016.0,accident,27.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,0,1
Q314146,Tom Regan,American philosopher,Male,United States Of America,Artist,1938,2017.0,natural causes,79.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q314185,George Mikan,"American basketball player, coach, commissioner",Male,United States Of America,Athlete,1924,2005.0,natural causes,81.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,2,1
Q314256,Thomas Wolfe,American writer,Male,United States Of America,Artist,1900,1938.0,natural causes,38.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,0,1
Q314290,Harry Dean Stanton,"American actor, musician, and singer (1926-2017)",Male,United States Of America,Artist,1926,2017.0,natural causes,91.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q314295,Milan Babić,First President of the Republic of Serbian Krajina 1991–1992,Male,Serbia,Politician,1956,2006.0,suicide,50.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,1,1
Q314424,Mark Salling,American actor and musician (1982–2018),Male,United States Of America,Artist,1982,2018.0,suicide,36.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,0,1
Q314444,Mark Lombardi,American neo-conceptual artist whose art depicted diagrams of the social networks underlying global conspiracies (1951–2000),Male,United States Of America,Artist,1951,2000.0,suicide; nan,49.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q314471,Erving Goffman,"Sociologist, writer, academic (1922-1982)",Male,Canada; United States Of America,Artist,1922,1982.0,natural causes,60.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q314513,Fred Delmare,German actor,Male,Germany; German Democratic Republic,Artist,1922,2009.0,natural causes,87.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q314597,Proof,American rapper and actor (1973-2006),Male,United States Of America,Artist,1973,2006.0,homicide,33.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,0,1
Q314633,Yokozuna,American professional wrestler (1966-2000),Male,United States Of America,Artist,1966,2000.0,natural causes,34.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,0,1
Q314664,Sergey Litvinov,athletics competitor,Male,Russia; Soviet Union,Hammer thrower,1958,2018.0,natural causes,60.0,0,0,0,0,0,0,0,1,0,1,0,0,60.0,1,1
Q314683,Sixten Jernberg,Swedish cross-country skier,Male,Sweden,Cross-country skier,1929,2012.0,natural causes,83.0,0,0,0,1,1,1,0,1,0,1,0,0,54.4,2,1
Q314691,Mohamed Boudiaf,President of Algeria (1919-1992),Male,Algeria,Artist,1919,1992.0,homicide,73.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q314713,Freddy Breck,German singer,Male,Germany,Artist,1942,2008.0,natural causes,66.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q314771,Maurice Sendak,American illustrator and writer of children's books,Male,United States Of America,Artist,1928,2012.0,natural causes,84.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q314774,Salmaan Taseer,Pakistani politician (1944-2011),Male,Pakistan; British Raj,Artist,1944,2011.0,homicide,67.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q314831,Richard Griffiths,English actor,Male,United Kingdom,Artist,1947,2013.0,natural causes,66.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q314834,Robert Vaughn,American actor (1932-2016),Male,United States Of America,Artist,1932,2016.0,natural causes,84.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q314882,Terence Young,British film director,Male,United Kingdom,Artist,1915,1994.0,natural causes,79.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q314901,Phil O'Donnell,Scottish association football player (1972-2007),Male,United Kingdom,Athlete,1972,2007.0,natural causes,35.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,0,1
Q314929,Dick Francis,English jockey and crime writer,Male,Wales; United Kingdom,Artist,1920,2010.0,natural causes,90.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q315015,René Char,French poet,Male,France,Artist,1907,1988.0,natural causes,81.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q315017,Sadegh Hedayat,Iranian writer,Male,Iran,Artist,1903,1951.0,suicide,48.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q315020,Henri Charrière,French convict and author,Male,France,Artist,1906,1973.0,natural causes,67.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q315024,Reinaldo Arenas Fuentes,Cuban poet/novelist/playwright,Male,Cuba,Artist,1943,1990.0,suicide,47.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q315044,Bernd Clüver,German singer (1948-2011),Male,Germany,Artist,1948,2011.0,accident,63.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q315059,A. E. van Vogt,Canadian writer,Male,Canada,Artist,1912,2000.0,natural causes,88.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q315082,Andreas Sassen,German footballer (1968-2004),Male,Germany,Athlete,1968,2004.0,natural causes,36.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,0,1
Q315087,Garry Marshall,"American director, producer, writer, and actor (1934-2016)",Male,United States Of America,Artist,1934,2016.0,natural causes,82.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q315123,Peter Boyle,American actor,Male,United States Of America,Artist,1935,2006.0,natural causes,71.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q315214,Tariq Aziz,Iraqi Foreign Minister under Saddam Hussein (1936-2015),Male,Iraq,Politician,1936,2015.0,natural causes,79.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q315217,John Forsythe,American film and television actor (1918-2010),Male,United States Of America,Artist,1918,2010.0,natural causes,92.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q315325,Russ Meyer,American film director and photographer (1922-2004),Male,United States Of America,Artist,1922,2004.0,natural causes,82.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q315338,Vishwanath Pratap Singh,Indian political leader (1931-2008),Male,India; British Raj,Politician,1931,2008.0,natural causes,77.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q315343,Erich Segal,American writer (1937-2010),Male,United States Of America,Artist,1937,2010.0,natural causes,73.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q315380,Irwin Shaw,"American playwright, screenwriter, novelist, and short-story author (1913-1984)",Male,United States Of America,Artist,1913,1984.0,natural causes,71.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q315467,Ivica Račan,7th Prime Minister of Croatia (1944-2007),Male,Croatia,Politician,1944,2007.0,natural causes,63.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,1,1
Q315475,Lin Biao,Vice Chairman of the Communist Party of China (1907-1971),Male,People'S Republic Of China; Qing Dynasty; Republic Of China (1912–1949),Politician,1907,1971.0,accident,64.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,1,1
Q315487,Bugsy Siegel,American mobster,Male,United States Of America,Gangster; criminal,1906,1947.0,homicide,41.0,0,0,1,0,0,0,1,1,1,0,1,0,41.0,1,1
Q315534,Bachir Gemayel,Lebanese politician and militia commander and President of Lebanon (1947-1982),Male,Lebanon,Politician,1947,1982.0,homicide,35.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,0,1
Q315542,George Gallup,American statistician,Male,United States Of America,Researcher,1901,1984.0,natural causes,83.0,0,0,0,0,0,0,0,0,0,1,0,0,68.7,2,2
Q315561,Noboru Takeshita,74th Prime Minister of Japan (1924-2000),Male,Japan,Politician,1924,2000.0,natural causes,76.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q315568,Masayoshi Ōhira,Japanese politician (1910-1980),Male,Japan,Politician,1910,1980.0,natural causes,70.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
